"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MAX"
"3188","0.381","0.381","0.381"
"3211","0.2245","0.2245","0.2245"
"3215","0.299","0.299","0.299"
"3218","0.3185","0.3185","0.3185"
"3219","0.322","0.322","0.322"
"3225","0.335","0.335","0.335"
"3232","0.3435","0.3435","0.3435"
"3255","0.3655","0.3655","0.3655"
"3256","0.362","0.362","0.362"
"3257","0.367","0.367","0.367"
"3268","0.3705","0.3705","0.3705"
"3275","0.376","0.376","0.376"
"3280","0.38","0.38","0.38"
"3290","0.3735","0.3735","0.3735"
"3292","0.3775","0.3775","0.3775"
"3295","0.374","0.374","0.374"
"3313","0.286","0.286","0.286"
"3315","0.313","0.313","0.313"
"3326","0.358","0.358","0.358"
"3336","0.3845","0.3845","0.3845"
"3340","0.3825","0.3825","0.3825"
"3346","0.3875","0.3875","0.3875"
"3348","0.388","0.388","0.388"
"3350","0.3885","0.3885","0.3885"
"3354","0.3915","0.3915","0.3915"
"3357","0.3905","0.3905","0.3905"
"3358","0.3925","0.3925","0.3925"
"3361","0.3895","0.3895","0.3895"
"3362","0.392","0.392","0.392"
"3364","0.3955","0.3955","0.3955"
"3372","0.394","0.394","0.394"
"3375","0.3935","0.3935","0.3935"
"3377","0.397","0.397","0.397"
"3378","0.3975","0.3975","0.3975"
"3385","0.4025","0.4025","0.4025"
"3388","0.4025","0.4025","0.4025"
"3391","0.4055","0.4055","0.4055"
"3400","0","0","0"
"3409","0.167","0.167","0.167"
"3413","0.242","0.242","0.242"
"3414","0.254","0.254","0.254"
"3415","0.265","0.265","0.265"
"3417","0.284","0.284","0.284"
"3420","0.303","0.303","0.303"
"3431","0.343","0.343","0.343"
"3433","0.343","0.343","0.343"
"3434","0.349","0.349","0.349"
"3435","0.352","0.352","0.352"
"3439","0.35","0.35","0.35"
"3444","0.3575","0.3575","0.3575"
"3447","0.3615","0.3615","0.3615"
"3449","0.361","0.361","0.361"
"3454","0.3635","0.3635","0.3635"
"3466","0.3745","0.3745","0.3745"
"3470","0.376","0.376","0.376"
"3471","0.379","0.379","0.379"
"3477","0.3815","0.3815","0.3815"
"3483","0.3815","0.3815","0.3815"
"3484","0.379","0.379","0.379"
"3485","0.3805","0.3805","0.3805"
"3490","0.382","0.382","0.382"
"3491","0.3795","0.3795","0.3795"
"3510","0.288","0.288","0.288"
"3518","0.4145","0.4145","0.4145"
"3520","0.415","0.415","0.415"
"3521","0.4235","0.4235","0.4235"
"3522","0.4275","0.4275","0.4275"
"3534","0.451","0.451","0.451"
"3546","0.473","0.473","0.473"
"3552","0.475","0.475","0.475"
"3553","0.477","0.477","0.477"
"3561","0.4775","0.4775","0.4775"
"3564","0.4745","0.4745","0.4745"
"3566","0.477","0.477","0.477"
"3571","0.4825","0.4825","0.4825"
"3577","0.4775","0.4775","0.4775"
"3583","0.4835","0.4835","0.4835"
"3587","0.48","0.48","0.48"
"3588","0.4825","0.4825","0.4825"
"3592","0.4825","0.4825","0.4825"
"3593","0.4885","0.4885","0.4885"
"3601","0.0015","0.0015","0.0015"
"3603","0.0265","0.0265","0.0265"
"3605","0.0905","0.0905","0.0905"
"3606","0.114","0.114","0.114"
"3609","0.1725","0.1725","0.1725"
"3611","0.2175","0.2175","0.2175"
"3619","0.2965","0.2965","0.2965"
"3622","0.31","0.31","0.31"
"3625","0.3205","0.3205","0.3205"
"3627","0.325","0.325","0.325"
"3631","0.3325","0.3325","0.3325"
"3632","0.3365","0.3365","0.3365"
"3636","0.3445","0.3445","0.3445"
"3638","0.351","0.351","0.351"
"3651","0.36","0.36","0.36"
"3653","0.362","0.362","0.362"
"3656","0.3645","0.3645","0.3645"
"3662","0.378","0.378","0.378"
"3663","0.376","0.376","0.376"
"3674","0.377","0.377","0.377"
"3679","0.377","0.377","0.377"
"3691","0.382","0.382","0.382"
"3697","0.385","0.385","0.385"
"3699","0.384","0.384","0.384"
"3700","0.0215","0.0215","0.0215"
"3705","0.1005","0.1005","0.1005"
"3711","0.24","0.24","0.24"
"3721","0.331","0.331","0.331"
"3730","0.3555","0.3555","0.3555"
"3737","0.3625","0.3625","0.3625"
"3740","0.3685","0.3685","0.3685"
"3753","0.376","0.376","0.376"
"3767","0.3835","0.3835","0.3835"
"3780","0.3945","0.3945","0.3945"
"3783","0.39","0.39","0.39"
"3787","0.3905","0.3905","0.3905"
"3792","0.394","0.394","0.394"
"3804","0.0905","0.0905","0.0905"
"3805","0.1165","0.1165","0.1165"
"3811","0.253","0.253","0.253"
"3818","0.319","0.319","0.319"
"3820","0.323","0.323","0.323"
"3822","0.324","0.324","0.324"
"3823","0.329","0.329","0.329"
"3824","0.3355","0.3355","0.3355"
"3830","0.3405","0.3405","0.3405"
"3831","0.3445","0.3445","0.3445"
"3832","0.343","0.343","0.343"
"3837","0.3465","0.3465","0.3465"
"3839","0.3475","0.3475","0.3475"
"3845","0.3575","0.3575","0.3575"
"3854","0.3685","0.3685","0.3685"
"3857","0.364","0.364","0.364"
"3863","0.371","0.371","0.371"
"3864","0.3685","0.3685","0.3685"
"3870","0.3835","0.3835","0.3835"
"3872","0.3845","0.3845","0.3845"
"3873","0.3805","0.3805","0.3805"
"3890","0.385","0.385","0.385"
"3899","0.3885","0.3885","0.3885"
"3901","0.0325","0.0325","0.0325"
"3902","0.064","0.064","0.064"
"3904","0.109","0.109","0.109"
"3907","0.176","0.176","0.176"
"3913","0.251","0.251","0.251"
"3917","0.262","0.262","0.262"
"3939","0.2995","0.2995","0.2995"
"3944","0.298","0.298","0.298"
"3946","0.304","0.304","0.304"
"3955","0.3095","0.3095","0.3095"
"3974","0.318","0.318","0.318"
"3980","0.314","0.314","0.314"
"3995","0.319","0.319","0.319"
"3997","0.3195","0.3195","0.3195"
"3998","0.317","0.317","0.317"
"4004","0.1245","0.1245","0.1245"
"4009","0.215","0.215","0.215"
"4013","0.2655","0.2655","0.2655"
"4017","0.295","0.295","0.295"
"4025","0.33","0.33","0.33"
"4027","0.3355","0.3355","0.3355"
"4043","0.362","0.362","0.362"
"4047","0.361","0.361","0.361"
"4051","0.3645","0.3645","0.3645"
"4060","0.3735","0.3735","0.3735"
"4065","0.3755","0.3755","0.3755"
"4072","0.3725","0.3725","0.3725"
"4075","0.372","0.372","0.372"
"4079","0.37","0.37","0.37"
"4082","0.3785","0.3785","0.3785"
"4085","0.378","0.378","0.378"
"4088","0.377","0.377","0.377"
"4091","0.3775","0.3775","0.3775"
"4092","0.3765","0.3765","0.3765"
"4117","0.3435","0.3435","0.3435"
"4122","0.372","0.372","0.372"
"4123","0.3725","0.3725","0.3725"
"4124","0.3705","0.3705","0.3705"
"4125","0.371","0.371","0.371"
"4130","0.3845","0.3845","0.3845"
"4133","0.3925","0.3925","0.3925"
"4135","0.3935","0.3935","0.3935"
"4139","0.403","0.403","0.403"
"4140","0.4025","0.4025","0.4025"
"4141","0.402","0.402","0.402"
"4142","0.4075","0.4075","0.4075"
"4148","0.4195","0.4195","0.4195"
"4152","0.419","0.419","0.419"
"4154","0.417","0.417","0.417"
"4156","0.42","0.42","0.42"
"4157","0.418","0.418","0.418"
"4162","0.4235","0.4235","0.4235"
"4169","0.4245","0.4245","0.4245"
"4175","0.42","0.42","0.42"
"4177","0.4225","0.4225","0.4225"
"4181","0.4285","0.4285","0.4285"
"4186","0.428","0.428","0.428"
"4195","0.427","0.427","0.427"
"4197","0.421","0.421","0.421"
"4202","0.0335","0.0335","0.0335"
"4205","0.174","0.174","0.174"
"4208","0.2555","0.2555","0.2555"
"4212","0.3215","0.3215","0.3215"
"4229","0.406","0.406","0.406"
"4230","0.41","0.41","0.41"
"4239","0.4125","0.4125","0.4125"
"4243","0.415","0.415","0.415"
"4252","0.415","0.415","0.415"
"4261","0.424","0.424","0.424"
"4272","0.4315","0.4315","0.4315"
"4273","0.4325","0.4325","0.4325"
"4280","0.4255","0.4255","0.4255"
"4286","0.4295","0.4295","0.4295"
"4290","0.4315","0.4315","0.4315"
"4293","0.429","0.429","0.429"
"4297","0.436","0.436","0.436"
"4308","0.2195","0.2195","0.2195"
"4310","0.2465","0.2465","0.2465"
"4316","0.328","0.328","0.328"
"4332","0.3625","0.3625","0.3625"
"4335","0.3705","0.3705","0.3705"
"4338","0.369","0.369","0.369"
"4339","0.3745","0.3745","0.3745"
"4341","0.369","0.369","0.369"
"4354","0.384","0.384","0.384"
"4368","0.3855","0.3855","0.3855"
"4370","0.389","0.389","0.389"
"4375","0.391","0.391","0.391"
"4382","0.3915","0.3915","0.3915"
"4391","0.395","0.395","0.395"
"4393","0.397","0.397","0.397"
"4396","0.394","0.394","0.394"
"4401","0.0135","0.0135","0.0135"
"4404","0.092","0.092","0.092"
"4407","0.1705","0.1705","0.1705"
"4420","0.3505","0.3505","0.3505"
"4439","0.3955","0.3955","0.3955"
"4442","0.3965","0.3965","0.3965"
"4445","0.4065","0.4065","0.4065"
"4460","0.4125","0.4125","0.4125"
"4461","0.411","0.411","0.411"
"4475","0.4165","0.4165","0.4165"
"4476","0.4195","0.4195","0.4195"
"4513","0.3045","0.3045","0.3045"
"4514","0.3105","0.3105","0.3105"
"4515","0.3145","0.3145","0.3145"
"4516","0.3205","0.3205","0.3205"
"4519","0.3355","0.3355","0.3355"
"4523","0.3525","0.3525","0.3525"
"4524","0.354","0.354","0.354"
"4527","0.3565","0.3565","0.3565"
"4528","0.36","0.36","0.36"
"4532","0.3685","0.3685","0.3685"
"4541","0.3755","0.3755","0.3755"
"4549","0.376","0.376","0.376"
"4554","0.384","0.384","0.384"
"4560","0.38","0.38","0.38"
"4561","0.3805","0.3805","0.3805"
"4567","0.3865","0.3865","0.3865"
"4570","0.385","0.385","0.385"
"4576","0.3885","0.3885","0.3885"
"4577","0.39","0.39","0.39"
"4584","0.3925","0.3925","0.3925"
"4586","0.3915","0.3915","0.3915"
"4604","0.1535","0.1535","0.1535"
"4606","0.23","0.23","0.23"
"4607","0.2555","0.2555","0.2555"
"4608","0.276","0.276","0.276"
"4611","0.325","0.325","0.325"
"4614","0.357","0.357","0.357"
"4620","0.3955","0.3955","0.3955"
"4621","0.4","0.4","0.4"
"4625","0.4115","0.4115","0.4115"
"4629","0.419","0.419","0.419"
"4638","0.4365","0.4365","0.4365"
"4640","0.4375","0.4375","0.4375"
"4647","0.443","0.443","0.443"
"4651","0.4415","0.4415","0.4415"
"4661","0.445","0.445","0.445"
"4665","0.446","0.446","0.446"
"4669","0.4405","0.4405","0.4405"
"4675","0.446","0.446","0.446"
"4677","0.4455","0.4455","0.4455"
"4690","0.444","0.444","0.444"
"4694","0.4475","0.4475","0.4475"
"4695","0.4485","0.4485","0.4485"
"4698","0.45","0.45","0.45"
"4705","0.105","0.105","0.105"
"4706","0.1465","0.1465","0.1465"
"4720","0.336","0.336","0.336"
"4724","0.341","0.341","0.341"
"4728","0.356","0.356","0.356"
"4731","0.361","0.361","0.361"
"4742","0.3715","0.3715","0.3715"
"4743","0.376","0.376","0.376"
"4744","0.375","0.375","0.375"
"4747","0.3835","0.3835","0.3835"
"4753","0.3915","0.3915","0.3915"
"4760","0.3935","0.3935","0.3935"
"4764","0.3885","0.3885","0.3885"
"4776","0.3935","0.3935","0.3935"
"4777","0.393","0.393","0.393"
"4785","0.4035","0.4035","0.4035"
"4796","0.4","0.4","0.4"
"4801","0.003","0.003","0.003"
"4803","0.054","0.054","0.054"
"4805","0.1355","0.1355","0.1355"
"4807","0.178","0.178","0.178"
"4809","0.21","0.21","0.21"
"4811","0.2295","0.2295","0.2295"
"4812","0.249","0.249","0.249"
"4815","0.2925","0.2925","0.2925"
"4821","0.315","0.315","0.315"
"4822","0.319","0.319","0.319"
"4824","0.3225","0.3225","0.3225"
"4827","0.3305","0.3305","0.3305"
"4836","0.3365","0.3365","0.3365"
"4840","0.343","0.343","0.343"
"4842","0.3415","0.3415","0.3415"
"4843","0.347","0.347","0.347"
"4846","0.3475","0.3475","0.3475"
"4850","0.352","0.352","0.352"
"4855","0.3525","0.3525","0.3525"
"4858","0.3575","0.3575","0.3575"
"4860","0.3645","0.3645","0.3645"
"4861","0.3625","0.3625","0.3625"
"4862","0.362","0.362","0.362"
"4863","0.3605","0.3605","0.3605"
"4870","0.3675","0.3675","0.3675"
"4875","0.367","0.367","0.367"
"4879","0.372","0.372","0.372"
"4880","0.372","0.372","0.372"
"4886","0.37","0.37","0.37"
"4887","0.3735","0.3735","0.3735"
"4888","0.377","0.377","0.377"
"4892","0.3745","0.3745","0.3745"
"4898","0.3705","0.3705","0.3705"
"4899","0.3715","0.3715","0.3715"
"4904","0.1065","0.1065","0.1065"
"4905","0.14","0.14","0.14"
"4910","0.2465","0.2465","0.2465"
"4948","0.398","0.398","0.398"
"4950","0.3985","0.3985","0.3985"
"4954","0.4055","0.4055","0.4055"
"4961","0.4085","0.4085","0.4085"
"4972","0.4135","0.4135","0.4135"
"4974","0.411","0.411","0.411"
"4978","0.4115","0.4115","0.4115"
"4983","0.415","0.415","0.415"
"4986","0.4165","0.4165","0.4165"
"4989","0.412","0.412","0.412"
"4992","0.4165","0.4165","0.4165"
"4998","0.421","0.421","0.421"
"5000","0.016","0.016","0.016"
"5011","0.2245","0.2245","0.2245"
"5016","0.281","0.281","0.281"
"5026","0.325","0.325","0.325"
"5031","0.3335","0.3335","0.3335"
"5032","0.333","0.333","0.333"
"5033","0.335","0.335","0.335"
"5038","0.3405","0.3405","0.3405"
"5041","0.3455","0.3455","0.3455"
"5047","0.349","0.349","0.349"
"5050","0.3545","0.3545","0.3545"
"5051","0.3495","0.3495","0.3495"
"5053","0.3535","0.3535","0.3535"
"5061","0.3545","0.3545","0.3545"
"5063","0.3595","0.3595","0.3595"
"5064","0.3615","0.3615","0.3615"
"5066","0.3595","0.3595","0.3595"
"5068","0.362","0.362","0.362"
"5074","0.3635","0.3635","0.3635"
"5077","0.3655","0.3655","0.3655"
"5089","0.3645","0.3645","0.3645"
"5090","0.3625","0.3625","0.3625"
"5093","0.364","0.364","0.364"
"5095","0.365","0.365","0.365"
"5097","0.3675","0.3675","0.3675"
"5111","0.2495","0.2495","0.2495"
"5112","0.268","0.268","0.268"
"5120","0.348","0.348","0.348"
"5122","0.3595","0.3595","0.3595"
"5123","0.362","0.362","0.362"
"5128","0.375","0.375","0.375"
"5142","0.3945","0.3945","0.3945"
"5150","0.3975","0.3975","0.3975"
"5154","0.3975","0.3975","0.3975"
"5161","0.403","0.403","0.403"
"5164","0.408","0.408","0.408"
"5166","0.4025","0.4025","0.4025"
"5170","0.4045","0.4045","0.4045"
"5177","0.4065","0.4065","0.4065"
"5184","0.4095","0.4095","0.4095"
"5186","0.406","0.406","0.406"
"5189","0.4075","0.4075","0.4075"
"5195","0.4065","0.4065","0.4065"
"5197","0.4115","0.4115","0.4115"
"5206","0.159","0.159","0.159"
"5211","0.2775","0.2775","0.2775"
"5212","0.304","0.304","0.304"
"5217","0.3635","0.3635","0.3635"
"5228","0.3845","0.3845","0.3845"
"5241","0.405","0.405","0.405"
"5242","0.406","0.406","0.406"
"5244","0.413","0.413","0.413"
"5245","0.4095","0.4095","0.4095"
"5251","0.413","0.413","0.413"
"5254","0.412","0.412","0.412"
"5273","0.4235","0.4235","0.4235"
"5274","0.428","0.428","0.428"
"5281","0.432","0.432","0.432"
"5287","0.4285","0.4285","0.4285"
"5288","0.4295","0.4295","0.4295"
"5292","0.436","0.436","0.436"
"5298","0.4345","0.4345","0.4345"
"5299","0.4395","0.4395","0.4395"
"5310","0.185","0.185","0.185"
"5312","0.2125","0.2125","0.2125"
"5314","0.2215","0.2215","0.2215"
"5322","0.254","0.254","0.254"
"5323","0.259","0.259","0.259"
"5331","0.267","0.267","0.267"
"5343","0.2775","0.2775","0.2775"
"5344","0.2765","0.2765","0.2765"
"5348","0.2755","0.2755","0.2755"
"5361","0.288","0.288","0.288"
"5362","0.286","0.286","0.286"
"5371","0.2875","0.2875","0.2875"
"5375","0.29","0.29","0.29"
"5380","0.29","0.29","0.29"
"5383","0.2905","0.2905","0.2905"
"5386","0.2945","0.2945","0.2945"
"5387","0.298","0.298","0.298"
"5390","0.297","0.297","0.297"
"5391","0.2935","0.2935","0.2935"
"5396","0.295","0.295","0.295"
"5403","0.106","0.106","0.106"
"5411","0.275","0.275","0.275"
"5414","0.3165","0.3165","0.3165"
"5421","0.3695","0.3695","0.3695"
"5422","0.3695","0.3695","0.3695"
"5424","0.3745","0.3745","0.3745"
"5426","0.378","0.378","0.378"
"5432","0.3815","0.3815","0.3815"
"5437","0.3895","0.3895","0.3895"
"5438","0.39","0.39","0.39"
"5456","0.407","0.407","0.407"
"5458","0.4085","0.4085","0.4085"
"5462","0.4135","0.4135","0.4135"
"5469","0.413","0.413","0.413"
"5472","0.4105","0.4105","0.4105"
"5474","0.412","0.412","0.412"
"5477","0.4165","0.4165","0.4165"
"5482","0.414","0.414","0.414"
"5483","0.4135","0.4135","0.4135"
"5492","0.4135","0.4135","0.4135"
"5493","0.415","0.415","0.415"
"5503","0.0585","0.0585","0.0585"
"5504","0.089","0.089","0.089"
"5505","0.1235","0.1235","0.1235"
"5513","0.2425","0.2425","0.2425"
"5514","0.2525","0.2525","0.2525"
"5516","0.2755","0.2755","0.2755"
"5518","0.295","0.295","0.295"
"5523","0.3165","0.3165","0.3165"
"5533","0.333","0.333","0.333"
"5535","0.338","0.338","0.338"
"5546","0.3455","0.3455","0.3455"
"5554","0.3495","0.3495","0.3495"
"5563","0.352","0.352","0.352"
"5564","0.3545","0.3545","0.3545"
"5565","0.3535","0.3535","0.3535"
"5566","0.359","0.359","0.359"
"5568","0.36","0.36","0.36"
"5577","0.361","0.361","0.361"
"5578","0.3575","0.3575","0.3575"
"5581","0.3625","0.3625","0.3625"
"5585","0.3645","0.3645","0.3645"
"5587","0.367","0.367","0.367"
"5588","0.3645","0.3645","0.3645"
"5593","0.3655","0.3655","0.3655"
"5602","0.0605","0.0605","0.0605"
"5603","0.0825","0.0825","0.0825"
"5615","0.274","0.274","0.274"
"5619","0.315","0.315","0.315"
"5620","0.3145","0.3145","0.3145"
"5622","0.322","0.322","0.322"
"5623","0.3275","0.3275","0.3275"
"5626","0.3395","0.3395","0.3395"
"5638","0.3545","0.3545","0.3545"
"5645","0.357","0.357","0.357"
"5649","0.3635","0.3635","0.3635"
"5650","0.3595","0.3595","0.3595"
"5660","0.3765","0.3765","0.3765"
"5662","0.375","0.375","0.375"
"5666","0.38","0.38","0.38"
"5671","0.3825","0.3825","0.3825"
"5677","0.3845","0.3845","0.3845"
"5678","0.3845","0.3845","0.3845"
"5680","0.384","0.384","0.384"
"5684","0.386","0.386","0.386"
"5685","0.3885","0.3885","0.3885"
"5689","0.389","0.389","0.389"
"5694","0.3895","0.3895","0.3895"
"5704","0.0905","0.0905","0.0905"
"5707","0.1765","0.1765","0.1765"
"5709","0.206","0.206","0.206"
"5711","0.231","0.231","0.231"
"5712","0.249","0.249","0.249"
"5720","0.3","0.3","0.3"
"5727","0.315","0.315","0.315"
"5731","0.321","0.321","0.321"
"5735","0.3275","0.3275","0.3275"
"5737","0.3335","0.3335","0.3335"
"5738","0.3335","0.3335","0.3335"
"5743","0.34","0.34","0.34"
"5745","0.3385","0.3385","0.3385"
"5752","0.3445","0.3445","0.3445"
"5756","0.3445","0.3445","0.3445"
"5762","0.3455","0.3455","0.3455"
"5766","0.3445","0.3445","0.3445"
"5768","0.3455","0.3455","0.3455"
"5775","0.3445","0.3445","0.3445"
"5780","0.345","0.345","0.345"
"5782","0.346","0.346","0.346"
"5790","0.346","0.346","0.346"
"5798","0.3545","0.3545","0.3545"
"5811","0.238","0.238","0.238"
"5814","0.2675","0.2675","0.2675"
"5816","0.2865","0.2865","0.2865"
"5817","0.2905","0.2905","0.2905"
"5820","0.3015","0.3015","0.3015"
"5832","0.3155","0.3155","0.3155"
"5834","0.32","0.32","0.32"
"5836","0.322","0.322","0.322"
"5837","0.3245","0.3245","0.3245"
"5841","0.3255","0.3255","0.3255"
"5849","0.3355","0.3355","0.3355"
"5853","0.335","0.335","0.335"
"5857","0.3475","0.3475","0.3475"
"5864","0.3495","0.3495","0.3495"
"5865","0.3545","0.3545","0.3545"
"5866","0.354","0.354","0.354"
"5873","0.349","0.349","0.349"
"5875","0.3475","0.3475","0.3475"
"5876","0.3475","0.3475","0.3475"
"5881","0.3515","0.3515","0.3515"
"5882","0.3495","0.3495","0.3495"
"5899","0.3585","0.3585","0.3585"
"5900","0.001","0.001","0.001"
"5915","0.2935","0.2935","0.2935"
"5921","0.3285","0.3285","0.3285"
"5932","0.351","0.351","0.351"
"5935","0.3565","0.3565","0.3565"
"5945","0.3695","0.3695","0.3695"
"5958","0.375","0.375","0.375"
"5959","0.3805","0.3805","0.3805"
"5960","0.381","0.381","0.381"
"5962","0.3795","0.3795","0.3795"
"5966","0.385","0.385","0.385"
"5973","0.3815","0.3815","0.3815"
"5974","0.384","0.384","0.384"
"5975","0.384","0.384","0.384"
"5980","0.3905","0.3905","0.3905"
"5986","0.387","0.387","0.387"
"5987","0.3845","0.3845","0.3845"
"5988","0.3855","0.3855","0.3855"
"5993","0.386","0.386","0.386"
"5995","0.392","0.392","0.392"
"6001","0.018","0.018","0.018"
"6003","0.0415","0.0415","0.0415"
"6005","0.099","0.099","0.099"
"6008","0.161","0.161","0.161"
"6021","0.266","0.266","0.266"
"6025","0.2785","0.2785","0.2785"
"6042","0.2895","0.2895","0.2895"
"6052","0.298","0.298","0.298"
"6055","0.303","0.303","0.303"
"6064","0.313","0.313","0.313"
"6071","0.3115","0.3115","0.3115"
"6074","0.318","0.318","0.318"
"6075","0.3175","0.3175","0.3175"
"6076","0.317","0.317","0.317"
"6077","0.3105","0.3105","0.3105"
"6084","0.317","0.317","0.317"
"6085","0.3175","0.3175","0.3175"
"6087","0.3185","0.3185","0.3185"
"6088","0.318","0.318","0.318"
"6089","0.3195","0.3195","0.3195"
"6104","0.0495","0.0495","0.0495"
"6111","0.226","0.226","0.226"
"6116","0.263","0.263","0.263"
"6124","0.287","0.287","0.287"
"6133","0.303","0.303","0.303"
"6137","0.3085","0.3085","0.3085"
"6138","0.309","0.309","0.309"
"6139","0.3105","0.3105","0.3105"
"6141","0.3155","0.3155","0.3155"
"6145","0.318","0.318","0.318"
"6154","0.323","0.323","0.323"
"6161","0.326","0.326","0.326"
"6162","0.3275","0.3275","0.3275"
"6166","0.3285","0.3285","0.3285"
"6175","0.328","0.328","0.328"
"6178","0.3295","0.3295","0.3295"
"6184","0.33","0.33","0.33"
"6185","0.3315","0.3315","0.3315"
"6188","0.336","0.336","0.336"
"6192","0.334","0.334","0.334"
"6193","0.3315","0.3315","0.3315"
"6194","0.3345","0.3345","0.3345"
"6203","0.0735","0.0735","0.0735"
"6204","0.1105","0.1105","0.1105"
"6206","0.171","0.171","0.171"
"6207","0.186","0.186","0.186"
"6213","0.292","0.292","0.292"
"6216","0.33","0.33","0.33"
"6217","0.339","0.339","0.339"
"6219","0.357","0.357","0.357"
"6220","0.366","0.366","0.366"
"6222","0.372","0.372","0.372"
"6223","0.3755","0.3755","0.3755"
"6230","0.389","0.389","0.389"
"6231","0.394","0.394","0.394"
"6235","0.4","0.4","0.4"
"6242","0.396","0.396","0.396"
"6243","0.398","0.398","0.398"
"6246","0.395","0.395","0.395"
"6247","0.3955","0.3955","0.3955"
"6248","0.3965","0.3965","0.3965"
"6257","0.409","0.409","0.409"
"6260","0.4085","0.4085","0.4085"
"6265","0.4075","0.4075","0.4075"
"6266","0.4085","0.4085","0.4085"
"6267","0.409","0.409","0.409"
"6275","0.416","0.416","0.416"
"6278","0.417","0.417","0.417"
"6282","0.415","0.415","0.415"
"6287","0.415","0.415","0.415"
"6291","0.4205","0.4205","0.4205"
"6297","0.424","0.424","0.424"
"6304","0.1105","0.1105","0.1105"
"6306","0.187","0.187","0.187"
"6309","0.267","0.267","0.267"
"6314","0.3365","0.3365","0.3365"
"6318","0.37","0.37","0.37"
"6319","0.3755","0.3755","0.3755"
"6321","0.3755","0.3755","0.3755"
"6331","0.388","0.388","0.388"
"6333","0.385","0.385","0.385"
"6341","0.391","0.391","0.391"
"6360","0.4125","0.4125","0.4125"
"6362","0.41","0.41","0.41"
"6365","0.404","0.404","0.404"
"6368","0.409","0.409","0.409"
"6370","0.4085","0.4085","0.4085"
"6380","0.42","0.42","0.42"
"6382","0.419","0.419","0.419"
"6388","0.4215","0.4215","0.4215"
"6393","0.4215","0.4215","0.4215"
"6396","0.4185","0.4185","0.4185"
"6401","0.025","0.025","0.025"
"6402","0.032","0.032","0.032"
"6404","0.065","0.065","0.065"
"6407","0.121","0.121","0.121"
"6408","0.1465","0.1465","0.1465"
"6409","0.162","0.162","0.162"
"6410","0.181","0.181","0.181"
"6415","0.255","0.255","0.255"
"6427","0.314","0.314","0.314"
"6434","0.3235","0.3235","0.3235"
"6438","0.3305","0.3305","0.3305"
"6440","0.33","0.33","0.33"
"6441","0.329","0.329","0.329"
"6447","0.33","0.33","0.33"
"6451","0.3335","0.3335","0.3335"
"6455","0.34","0.34","0.34"
"6468","0.3385","0.3385","0.3385"
"6469","0.339","0.339","0.339"
"6471","0.3405","0.3405","0.3405"
"6472","0.3395","0.3395","0.3395"
"6480","0.341","0.341","0.341"
"6487","0.3425","0.3425","0.3425"
"6492","0.3435","0.3435","0.3435"
"6493","0.3415","0.3415","0.3415"
"6495","0.3435","0.3435","0.3435"
"6496","0.344","0.344","0.344"
"6514","0.229","0.229","0.229"
"6522","0.262","0.262","0.262"
"6529","0.281","0.281","0.281"
"6540","0.292","0.292","0.292"
"6541","0.293","0.293","0.293"
"6546","0.2895","0.2895","0.2895"
"6550","0.292","0.292","0.292"
"6556","0.2915","0.2915","0.2915"
"6562","0.296","0.296","0.296"
"6570","0.3025","0.3025","0.3025"
"6573","0.307","0.307","0.307"
"6574","0.3035","0.3035","0.3035"
"6575","0.3025","0.3025","0.3025"
"6578","0.304","0.304","0.304"
"6590","0.3115","0.3115","0.3115"
"6617","0.2655","0.2655","0.2655"
"6626","0.3","0.3","0.3"
"6629","0.303","0.303","0.303"
"6647","0.3215","0.3215","0.3215"
"6648","0.3235","0.3235","0.3235"
"6651","0.3235","0.3235","0.3235"
"6660","0.3295","0.3295","0.3295"
"6662","0.328","0.328","0.328"
"6670","0.3275","0.3275","0.3275"
"6672","0.3325","0.3325","0.3325"
"6674","0.3365","0.3365","0.3365"
"6682","0.336","0.336","0.336"
"6690","0.335","0.335","0.335"
"6691","0.3375","0.3375","0.3375"
"6692","0.338","0.338","0.338"
"6693","0.3375","0.3375","0.3375"
"6694","0.3335","0.3335","0.3335"
"6695","0.333","0.333","0.333"
"6705","0.1135","0.1135","0.1135"
"6706","0.137","0.137","0.137"
"6708","0.19","0.19","0.19"
"6710","0.2295","0.2295","0.2295"
"6711","0.2405","0.2405","0.2405"
"6713","0.278","0.278","0.278"
"6714","0.2855","0.2855","0.2855"
