"Step","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_final - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_final - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_final - Global/Averaged Test Accuracy__MAX"
"41843","0.423","0.423","0.423"
"41844","0.4215","0.4215","0.4215"
"41845","0.426","0.426","0.426"
"41846","0.4285","0.4285","0.4285"
"41847","0.4315","0.4315","0.4315"
"41848","0.429","0.429","0.429"
"41849","0.4305","0.4305","0.4305"
"41850","0.0325","0.0325","0.0325"
"41851","0.1225","0.1225","0.1225"
"41852","0.2595","0.2595","0.2595"
"41853","0.3525","0.3525","0.3525"
"41854","0.404","0.404","0.404"
"41855","0.4225","0.4225","0.4225"
"41856","0.437","0.437","0.437"
"41857","0.4415","0.4415","0.4415"
"41858","0.449","0.449","0.449"
"41859","0.454","0.454","0.454"
"41860","0.4575","0.4575","0.4575"
"41861","0.465","0.465","0.465"
"41862","0.469","0.469","0.469"
"41863","0.469","0.469","0.469"
"41864","0.4635","0.4635","0.4635"
"41865","0.4685","0.4685","0.4685"
"41866","0.4705","0.4705","0.4705"
"41867","0.4675","0.4675","0.4675"
"41868","0.4785","0.4785","0.4785"
"41869","0.478","0.478","0.478"
"41870","0.474","0.474","0.474"
"41871","0.48","0.48","0.48"
"41872","0.481","0.481","0.481"
"41873","0.4745","0.4745","0.4745"
"41874","0.4795","0.4795","0.4795"
"41875","0.0265","0.0265","0.0265"
"41876","0.12","0.12","0.12"
"41877","0.237","0.237","0.237"
"41878","0.3105","0.3105","0.3105"
"41879","0.3375","0.3375","0.3375"
"41880","0.345","0.345","0.345"
"41881","0.3535","0.3535","0.3535"
"41882","0.365","0.365","0.365"
"41883","0.372","0.372","0.372"
"41884","0.3765","0.3765","0.3765"
"41885","0.3795","0.3795","0.3795"
"41886","0.3855","0.3855","0.3855"
"41887","0.3875","0.3875","0.3875"
"41888","0.387","0.387","0.387"
"41889","0.3905","0.3905","0.3905"
"41890","0.396","0.396","0.396"
"41891","0.398","0.398","0.398"
"41892","0.3985","0.3985","0.3985"
"41893","0.4005","0.4005","0.4005"
"41894","0.398","0.398","0.398"
"41895","0.402","0.402","0.402"
"41896","0.4045","0.4045","0.4045"
"41897","0.406","0.406","0.406"
"41898","0.403","0.403","0.403"
"41899","0.4025","0.4025","0.4025"
"41900","0.0275","0.0275","0.0275"
"41901","0.129","0.129","0.129"
"41902","0.244","0.244","0.244"
"41903","0.3215","0.3215","0.3215"
"41904","0.3735","0.3735","0.3735"
"41905","0.3955","0.3955","0.3955"
"41906","0.41","0.41","0.41"
"41907","0.4145","0.4145","0.4145"
"41908","0.423","0.423","0.423"
"41909","0.433","0.433","0.433"
"41910","0.433","0.433","0.433"
"41911","0.4305","0.4305","0.4305"
"41912","0.4345","0.4345","0.4345"
"41913","0.4365","0.4365","0.4365"
"41914","0.439","0.439","0.439"
"41915","0.442","0.442","0.442"
"41916","0.441","0.441","0.441"
"41917","0.4435","0.4435","0.4435"
"41918","0.4445","0.4445","0.4445"
"41919","0.445","0.445","0.445"
"41920","0.4445","0.4445","0.4445"
"41921","0.446","0.446","0.446"
"41922","0.4495","0.4495","0.4495"
"41923","0.4485","0.4485","0.4485"
"41924","0.452","0.452","0.452"
"41925","0.02","0.02","0.02"
"41926","0.1505","0.1505","0.1505"
"41927","0.2855","0.2855","0.2855"
"41928","0.363","0.363","0.363"
"41929","0.401","0.401","0.401"
"41930","0.431","0.431","0.431"
"41931","0.4415","0.4415","0.4415"
"41932","0.451","0.451","0.451"
"41933","0.457","0.457","0.457"
"41934","0.466","0.466","0.466"
"41935","0.469","0.469","0.469"
"41936","0.47","0.47","0.47"
"41937","0.474","0.474","0.474"
"41938","0.4775","0.4775","0.4775"
"41939","0.473","0.473","0.473"
"41940","0.48","0.48","0.48"
"41941","0.4765","0.4765","0.4765"
"41942","0.48","0.48","0.48"
"41943","0.4825","0.4825","0.4825"
"41944","0.4805","0.4805","0.4805"
"41945","0.4825","0.4825","0.4825"
"41946","0.484","0.484","0.484"
"41947","0.4805","0.4805","0.4805"
"41948","0.4875","0.4875","0.4875"
"41949","0.482","0.482","0.482"
"41950","0.0055","0.0055","0.0055"
"41951","0.066","0.066","0.066"
"41952","0.158","0.158","0.158"
"41953","0.2315","0.2315","0.2315"
"41954","0.2815","0.2815","0.2815"
"41955","0.298","0.298","0.298"
"41956","0.3175","0.3175","0.3175"
"41957","0.328","0.328","0.328"
"41958","0.334","0.334","0.334"
"41959","0.3405","0.3405","0.3405"
"41960","0.3495","0.3495","0.3495"
"41961","0.3545","0.3545","0.3545"
"41962","0.358","0.358","0.358"
"41963","0.357","0.357","0.357"
"41964","0.3585","0.3585","0.3585"
"41965","0.3575","0.3575","0.3575"
"41966","0.358","0.358","0.358"
"41967","0.359","0.359","0.359"
"41968","0.363","0.363","0.363"
"41969","0.366","0.366","0.366"
"41970","0.362","0.362","0.362"
"41971","0.3645","0.3645","0.3645"
"41972","0.3685","0.3685","0.3685"
"41973","0.372","0.372","0.372"
"41974","0.3715","0.3715","0.3715"
"41975","0.0055","0.0055","0.0055"
"41976","0.126","0.126","0.126"
"41977","0.265","0.265","0.265"
"41978","0.3655","0.3655","0.3655"
"41979","0.42","0.42","0.42"
"41980","0.4505","0.4505","0.4505"
"41981","0.4715","0.4715","0.4715"
"41982","0.4865","0.4865","0.4865"
"41983","0.489","0.489","0.489"
"41984","0.4965","0.4965","0.4965"
"41985","0.4995","0.4995","0.4995"
"41986","0.5065","0.5065","0.5065"
"41987","0.5055","0.5055","0.5055"
"41988","0.509","0.509","0.509"
"41989","0.51","0.51","0.51"
"41990","0.514","0.514","0.514"
"41991","0.518","0.518","0.518"
"41992","0.515","0.515","0.515"
"41993","0.5195","0.5195","0.5195"
"41994","0.5195","0.5195","0.5195"
"41995","0.5195","0.5195","0.5195"
"41996","0.52","0.52","0.52"
"41997","0.525","0.525","0.525"
"41998","0.524","0.524","0.524"
"41999","0.5235","0.5235","0.5235"
"42000","0.0085","0.0085","0.0085"
"42001","0.121","0.121","0.121"
"42002","0.2305","0.2305","0.2305"
"42003","0.3015","0.3015","0.3015"
"42004","0.3435","0.3435","0.3435"
"42005","0.37","0.37","0.37"
"42006","0.3875","0.3875","0.3875"
"42007","0.3925","0.3925","0.3925"
"42008","0.402","0.402","0.402"
"42009","0.4065","0.4065","0.4065"
"42010","0.4105","0.4105","0.4105"
"42011","0.416","0.416","0.416"
"42012","0.414","0.414","0.414"
"42013","0.4185","0.4185","0.4185"
"42014","0.4205","0.4205","0.4205"
"42015","0.4245","0.4245","0.4245"
"42016","0.4255","0.4255","0.4255"
"42017","0.421","0.421","0.421"
"42018","0.417","0.417","0.417"
"42019","0.423","0.423","0.423"
"42020","0.4265","0.4265","0.4265"
"42021","0.4275","0.4275","0.4275"
"42022","0.4255","0.4255","0.4255"
"42023","0.427","0.427","0.427"
"42024","0.426","0.426","0.426"
"42025","0.0055","0.0055","0.0055"
"42026","0.0775","0.0775","0.0775"
"42027","0.157","0.157","0.157"
"42028","0.223","0.223","0.223"
"42029","0.2665","0.2665","0.2665"
"42030","0.301","0.301","0.301"
"42031","0.315","0.315","0.315"
"42032","0.3285","0.3285","0.3285"
"42033","0.3405","0.3405","0.3405"
"42034","0.3475","0.3475","0.3475"
"42035","0.3495","0.3495","0.3495"
"42036","0.357","0.357","0.357"
"42037","0.3575","0.3575","0.3575"
"42038","0.3535","0.3535","0.3535"
"42039","0.3555","0.3555","0.3555"
"42040","0.365","0.365","0.365"
"42041","0.3645","0.3645","0.3645"
"42042","0.3665","0.3665","0.3665"
"42043","0.371","0.371","0.371"
"42044","0.3735","0.3735","0.3735"
"42045","0.3705","0.3705","0.3705"
"42046","0.372","0.372","0.372"
"42047","0.3695","0.3695","0.3695"
"42048","0.37","0.37","0.37"
"42049","0.373","0.373","0.373"
"42050","0.0035","0.0035","0.0035"
"42051","0.0675","0.0675","0.0675"
"42052","0.1675","0.1675","0.1675"
"42053","0.259","0.259","0.259"
"42054","0.2955","0.2955","0.2955"
"42055","0.327","0.327","0.327"
"42056","0.341","0.341","0.341"
"42057","0.3435","0.3435","0.3435"
"42058","0.35","0.35","0.35"
"42059","0.359","0.359","0.359"
"42060","0.3595","0.3595","0.3595"
"42061","0.367","0.367","0.367"
"42062","0.3675","0.3675","0.3675"
"42063","0.3695","0.3695","0.3695"
"42064","0.375","0.375","0.375"
"42065","0.373","0.373","0.373"
"42066","0.3815","0.3815","0.3815"
"42067","0.3795","0.3795","0.3795"
"42068","0.381","0.381","0.381"
"42069","0.3795","0.3795","0.3795"
"42070","0.382","0.382","0.382"
"42071","0.385","0.385","0.385"
"42072","0.383","0.383","0.383"
"42073","0.386","0.386","0.386"
"42074","0.384","0.384","0.384"
"42075","0.0055","0.0055","0.0055"
"42076","0.1285","0.1285","0.1285"
"42077","0.298","0.298","0.298"
"42078","0.4045","0.4045","0.4045"
"42079","0.4565","0.4565","0.4565"
"42080","0.483","0.483","0.483"
"42081","0.4985","0.4985","0.4985"
"42082","0.503","0.503","0.503"
"42083","0.499","0.499","0.499"
"42084","0.5085","0.5085","0.5085"
"42085","0.516","0.516","0.516"
"42086","0.517","0.517","0.517"
"42087","0.5215","0.5215","0.5215"
"42088","0.52","0.52","0.52"
"42089","0.5225","0.5225","0.5225"
"42090","0.523","0.523","0.523"
"42091","0.522","0.522","0.522"
"42092","0.523","0.523","0.523"
"42093","0.523","0.523","0.523"
"42094","0.527","0.527","0.527"
"42095","0.5225","0.5225","0.5225"
"42096","0.526","0.526","0.526"
"42097","0.528","0.528","0.528"
"42098","0.5295","0.5295","0.5295"
"42099","0.53","0.53","0.53"
"42100","0.036","0.036","0.036"
"42101","0.141","0.141","0.141"
"42102","0.2235","0.2235","0.2235"
"42103","0.3035","0.3035","0.3035"
"42104","0.3515","0.3515","0.3515"
"42105","0.3745","0.3745","0.3745"
"42106","0.392","0.392","0.392"
"42107","0.401","0.401","0.401"
"42108","0.416","0.416","0.416"
"42109","0.418","0.418","0.418"
"42110","0.428","0.428","0.428"
"42111","0.4265","0.4265","0.4265"
"42112","0.4385","0.4385","0.4385"
"42113","0.4375","0.4375","0.4375"
"42114","0.445","0.445","0.445"
"42115","0.4455","0.4455","0.4455"
"42116","0.445","0.445","0.445"
"42117","0.4465","0.4465","0.4465"
"42118","0.4515","0.4515","0.4515"
"42119","0.45","0.45","0.45"
"42120","0.4545","0.4545","0.4545"
"42121","0.457","0.457","0.457"
"42122","0.458","0.458","0.458"
"42123","0.46","0.46","0.46"
"42124","0.4645","0.4645","0.4645"
"42125","0.059","0.059","0.059"
"42126","0.143","0.143","0.143"
"42127","0.248","0.248","0.248"
"42128","0.3215","0.3215","0.3215"
"42129","0.3705","0.3705","0.3705"
"42130","0.3955","0.3955","0.3955"
"42131","0.4095","0.4095","0.4095"
"42132","0.418","0.418","0.418"
"42133","0.425","0.425","0.425"
"42134","0.4285","0.4285","0.4285"
"42135","0.4325","0.4325","0.4325"
"42136","0.4365","0.4365","0.4365"
"42137","0.4345","0.4345","0.4345"
"42138","0.4365","0.4365","0.4365"
"42139","0.435","0.435","0.435"
"42140","0.4415","0.4415","0.4415"
"42141","0.441","0.441","0.441"
"42142","0.4405","0.4405","0.4405"
"42143","0.4465","0.4465","0.4465"
"42144","0.447","0.447","0.447"
"42145","0.444","0.444","0.444"
"42146","0.447","0.447","0.447"
"42147","0.4455","0.4455","0.4455"
"42148","0.4475","0.4475","0.4475"
"42149","0.448","0.448","0.448"
"42150","0.004","0.004","0.004"
"42151","0.1155","0.1155","0.1155"
"42152","0.229","0.229","0.229"
"42153","0.302","0.302","0.302"
"42154","0.344","0.344","0.344"
"42155","0.372","0.372","0.372"
"42156","0.3765","0.3765","0.3765"
"42157","0.3895","0.3895","0.3895"
"42158","0.395","0.395","0.395"
"42159","0.4045","0.4045","0.4045"
"42160","0.4105","0.4105","0.4105"
"42161","0.414","0.414","0.414"
"42162","0.4155","0.4155","0.4155"
"42163","0.4235","0.4235","0.4235"
"42164","0.424","0.424","0.424"
"42165","0.4185","0.4185","0.4185"
"42166","0.4245","0.4245","0.4245"
"42167","0.425","0.425","0.425"
"42168","0.426","0.426","0.426"
"42169","0.4285","0.4285","0.4285"
"42170","0.4295","0.4295","0.4295"
"42171","0.431","0.431","0.431"
"42172","0.4285","0.4285","0.4285"
"42173","0.428","0.428","0.428"
"42174","0.4305","0.4305","0.4305"
"42175","0.0065","0.0065","0.0065"
"42176","0.135","0.135","0.135"
"42177","0.2655","0.2655","0.2655"
"42178","0.343","0.343","0.343"
"42179","0.3955","0.3955","0.3955"
"42180","0.4225","0.4225","0.4225"
"42181","0.4375","0.4375","0.4375"
"42182","0.448","0.448","0.448"
"42183","0.4505","0.4505","0.4505"
"42184","0.456","0.456","0.456"
"42185","0.459","0.459","0.459"
"42186","0.465","0.465","0.465"
"42187","0.4695","0.4695","0.4695"
"42188","0.474","0.474","0.474"
"42189","0.473","0.473","0.473"
"42190","0.4675","0.4675","0.4675"
"42191","0.479","0.479","0.479"
"42192","0.48","0.48","0.48"
"42193","0.48","0.48","0.48"
"42194","0.481","0.481","0.481"
"42195","0.4785","0.4785","0.4785"
"42196","0.475","0.475","0.475"
"42197","0.4795","0.4795","0.4795"
"42198","0.487","0.487","0.487"
"42199","0.4855","0.4855","0.4855"
"42200","0.006","0.006","0.006"
"42201","0.085","0.085","0.085"
"42202","0.203","0.203","0.203"
"42203","0.2805","0.2805","0.2805"
"42204","0.319","0.319","0.319"
"42205","0.342","0.342","0.342"
"42206","0.3555","0.3555","0.3555"
"42207","0.366","0.366","0.366"
"42208","0.373","0.373","0.373"
"42209","0.384","0.384","0.384"
"42210","0.3865","0.3865","0.3865"
"42211","0.388","0.388","0.388"
"42212","0.3935","0.3935","0.3935"
"42213","0.3985","0.3985","0.3985"
"42214","0.402","0.402","0.402"
"42215","0.4035","0.4035","0.4035"
"42216","0.4045","0.4045","0.4045"
"42217","0.4055","0.4055","0.4055"
"42218","0.4105","0.4105","0.4105"
"42219","0.4065","0.4065","0.4065"
"42220","0.409","0.409","0.409"
"42221","0.4125","0.4125","0.4125"
"42222","0.4105","0.4105","0.4105"
"42223","0.416","0.416","0.416"
"42224","0.417","0.417","0.417"
"42225","0.0085","0.0085","0.0085"
"42226","0.0965","0.0965","0.0965"
"42227","0.203","0.203","0.203"
"42228","0.282","0.282","0.282"
"42229","0.326","0.326","0.326"
"42230","0.356","0.356","0.356"
"42231","0.3665","0.3665","0.3665"
"42232","0.378","0.378","0.378"
"42233","0.3825","0.3825","0.3825"
"42234","0.393","0.393","0.393"
"42235","0.39","0.39","0.39"
"42236","0.3935","0.3935","0.3935"
"42237","0.3985","0.3985","0.3985"
"42238","0.3975","0.3975","0.3975"
"42239","0.4015","0.4015","0.4015"
"42240","0.403","0.403","0.403"
"42241","0.4075","0.4075","0.4075"
"42242","0.407","0.407","0.407"
"42243","0.41","0.41","0.41"
"42244","0.409","0.409","0.409"
"42245","0.4095","0.4095","0.4095"
"42246","0.4115","0.4115","0.4115"
"42247","0.4155","0.4155","0.4155"
"42248","0.416","0.416","0.416"
"42249","0.4185","0.4185","0.4185"
"42250","0.0305","0.0305","0.0305"
"42251","0.134","0.134","0.134"
"42252","0.239","0.239","0.239"
"42253","0.3095","0.3095","0.3095"
"42254","0.351","0.351","0.351"
"42255","0.3795","0.3795","0.3795"
"42256","0.388","0.388","0.388"
"42257","0.4005","0.4005","0.4005"
"42258","0.4095","0.4095","0.4095"
"42259","0.409","0.409","0.409"
"42260","0.413","0.413","0.413"
"42261","0.419","0.419","0.419"
"42262","0.4155","0.4155","0.4155"
"42263","0.4225","0.4225","0.4225"
"42264","0.428","0.428","0.428"
"42265","0.4255","0.4255","0.4255"
"42266","0.425","0.425","0.425"
"42267","0.4215","0.4215","0.4215"
"42268","0.4295","0.4295","0.4295"
"42269","0.433","0.433","0.433"
"42270","0.4295","0.4295","0.4295"
"42271","0.429","0.429","0.429"
"42272","0.435","0.435","0.435"
"42273","0.436","0.436","0.436"
"42274","0.434","0.434","0.434"
"42275","0.0035","0.0035","0.0035"
"42276","0.0855","0.0855","0.0855"
"42277","0.2095","0.2095","0.2095"
"42278","0.3005","0.3005","0.3005"
"42279","0.3585","0.3585","0.3585"
"42280","0.396","0.396","0.396"
"42281","0.422","0.422","0.422"
"42282","0.4415","0.4415","0.4415"
"42283","0.4495","0.4495","0.4495"
"42284","0.4575","0.4575","0.4575"
"42285","0.4625","0.4625","0.4625"
"42286","0.4695","0.4695","0.4695"
"42287","0.4735","0.4735","0.4735"
"42288","0.478","0.478","0.478"
"42289","0.477","0.477","0.477"
"42290","0.4785","0.4785","0.4785"
"42291","0.4805","0.4805","0.4805"
"42292","0.4795","0.4795","0.4795"
"42293","0.4835","0.4835","0.4835"
"42294","0.482","0.482","0.482"
"42295","0.4805","0.4805","0.4805"
"42296","0.4855","0.4855","0.4855"
"42297","0.485","0.485","0.485"
"42298","0.486","0.486","0.486"
"42299","0.489","0.489","0.489"
"42300","0.0405","0.0405","0.0405"
"42301","0.1325","0.1325","0.1325"
"42302","0.2205","0.2205","0.2205"
"42303","0.2885","0.2885","0.2885"
"42304","0.324","0.324","0.324"
"42305","0.354","0.354","0.354"
"42306","0.368","0.368","0.368"
"42307","0.3795","0.3795","0.3795"
"42308","0.387","0.387","0.387"
"42309","0.3935","0.3935","0.3935"
"42310","0.405","0.405","0.405"
"42311","0.4105","0.4105","0.4105"
"42312","0.4125","0.4125","0.4125"
"42313","0.417","0.417","0.417"
"42314","0.416","0.416","0.416"
"42315","0.421","0.421","0.421"
"42316","0.423","0.423","0.423"
"42317","0.424","0.424","0.424"
"42318","0.4265","0.4265","0.4265"
"42319","0.4305","0.4305","0.4305"
"42320","0.423","0.423","0.423"
"42321","0.4285","0.4285","0.4285"
"42322","0.4295","0.4295","0.4295"
"42323","0.4275","0.4275","0.4275"
"42324","0.429","0.429","0.429"
"42325","0.0335","0.0335","0.0335"
"42326","0.1305","0.1305","0.1305"
"42327","0.268","0.268","0.268"
"42328","0.361","0.361","0.361"
"42329","0.403","0.403","0.403"
"42330","0.4295","0.4295","0.4295"
"42331","0.4445","0.4445","0.4445"
"42332","0.449","0.449","0.449"
"42333","0.4555","0.4555","0.4555"
"42334","0.4585","0.4585","0.4585"
"42335","0.466","0.466","0.466"
"42336","0.4725","0.4725","0.4725"
"42337","0.4775","0.4775","0.4775"
"42338","0.4775","0.4775","0.4775"
"42339","0.482","0.482","0.482"
"42340","0.4835","0.4835","0.4835"
"42341","0.4855","0.4855","0.4855"
"42342","0.482","0.482","0.482"
"42343","0.487","0.487","0.487"
"42344","0.492","0.492","0.492"
"42345","0.4925","0.4925","0.4925"
"42346","0.493","0.493","0.493"
"42347","0.4935","0.4935","0.4935"
"42348","0.4975","0.4975","0.4975"
"42349","0.4915","0.4915","0.4915"
"42350","0.0235","0.0235","0.0235"
"42351","0.134","0.134","0.134"
"42352","0.2585","0.2585","0.2585"
"42353","0.345","0.345","0.345"
"42354","0.394","0.394","0.394"
"42355","0.425","0.425","0.425"
"42356","0.4385","0.4385","0.4385"
"42357","0.446","0.446","0.446"
"42358","0.4605","0.4605","0.4605"
"42359","0.4665","0.4665","0.4665"
"42360","0.467","0.467","0.467"
"42361","0.4695","0.4695","0.4695"
"42362","0.469","0.469","0.469"
"42363","0.4705","0.4705","0.4705"
"42364","0.472","0.472","0.472"
"42365","0.47","0.47","0.47"
"42366","0.4775","0.4775","0.4775"
"42367","0.477","0.477","0.477"
"42368","0.475","0.475","0.475"
"42369","0.4795","0.4795","0.4795"
"42370","0.4765","0.4765","0.4765"
"42371","0.4785","0.4785","0.4785"
"42372","0.4845","0.4845","0.4845"
"42373","0.487","0.487","0.487"
"42374","0.482","0.482","0.482"
"42375","0.009","0.009","0.009"
"42376","0.132","0.132","0.132"
"42377","0.274","0.274","0.274"
"42378","0.356","0.356","0.356"
"42379","0.408","0.408","0.408"
"42380","0.4325","0.4325","0.4325"
"42381","0.4485","0.4485","0.4485"
"42382","0.4595","0.4595","0.4595"
"42383","0.468","0.468","0.468"
"42384","0.4715","0.4715","0.4715"
"42385","0.4745","0.4745","0.4745"
"42386","0.4835","0.4835","0.4835"
"42387","0.48","0.48","0.48"
"42388","0.485","0.485","0.485"
"42389","0.4875","0.4875","0.4875"
"42390","0.4935","0.4935","0.4935"
"42391","0.49","0.49","0.49"
"42392","0.4935","0.4935","0.4935"
"42393","0.4955","0.4955","0.4955"
"42394","0.497","0.497","0.497"
"42395","0.4945","0.4945","0.4945"
"42396","0.4985","0.4985","0.4985"
"42397","0.496","0.496","0.496"
"42398","0.4955","0.4955","0.4955"
"42399","0.499","0.499","0.499"
"42400","0.031","0.031","0.031"
"42401","0.108","0.108","0.108"
"42402","0.208","0.208","0.208"
"42403","0.2755","0.2755","0.2755"
"42404","0.3285","0.3285","0.3285"
"42405","0.3515","0.3515","0.3515"
"42406","0.365","0.365","0.365"
"42407","0.377","0.377","0.377"
"42408","0.389","0.389","0.389"
"42409","0.3945","0.3945","0.3945"
"42410","0.396","0.396","0.396"
"42411","0.4","0.4","0.4"
"42412","0.403","0.403","0.403"
"42413","0.4035","0.4035","0.4035"
"42414","0.406","0.406","0.406"
"42415","0.4065","0.4065","0.4065"
"42416","0.4055","0.4055","0.4055"
"42417","0.4055","0.4055","0.4055"
"42418","0.4095","0.4095","0.4095"
"42419","0.4115","0.4115","0.4115"
"42420","0.412","0.412","0.412"
"42421","0.416","0.416","0.416"
"42422","0.42","0.42","0.42"
"42423","0.4175","0.4175","0.4175"
"42424","0.419","0.419","0.419"
"42425","0.0155","0.0155","0.0155"
"42426","0.1","0.1","0.1"
"42427","0.1985","0.1985","0.1985"
"42428","0.271","0.271","0.271"
"42429","0.317","0.317","0.317"
"42430","0.336","0.336","0.336"
"42431","0.352","0.352","0.352"
"42432","0.357","0.357","0.357"
"42433","0.3615","0.3615","0.3615"
"42434","0.3675","0.3675","0.3675"
"42435","0.37","0.37","0.37"
"42436","0.3725","0.3725","0.3725"
"42437","0.3715","0.3715","0.3715"
"42438","0.3785","0.3785","0.3785"
"42439","0.381","0.381","0.381"
"42440","0.3815","0.3815","0.3815"
"42441","0.382","0.382","0.382"
"42442","0.385","0.385","0.385"
"42443","0.388","0.388","0.388"
"42444","0.389","0.389","0.389"
