"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MAX","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MIN","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MIN","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MAX"
"77","0.5004881650209427","0.5004881650209427","0.5004881650209427","0.35006449222564695","0.35006449222564695","0.35006449222564695","0.3281981945037842","0.3281981945037842","0.3281981945037842","0.3161538690328598","0.3161538690328598","0.3161538690328598","0.45031977295875547","0.45031977295875547","0.45031977295875547"
"78","0.4962437957525253","0.4962437957525253","0.4962437957525253","0.3507136136293411","0.3507136136293411","0.3507136136293411","0.31011373102664946","0.31011373102664946","0.31011373102664946","0.297243195772171","0.297243195772171","0.297243195772171","0.4270909488201141","0.4270909488201141","0.4270909488201141"
"79","0.5318310022354126","0.5318310022354126","0.5318310022354126","0.34814800322055817","0.34814800322055817","0.34814800322055817","0.29752794504165647","0.29752794504165647","0.29752794504165647","0.2840404659509659","0.2840404659509659","0.2840404659509659","0.40042797923088075","0.40042797923088075","0.40042797923088075"
"80","0.5970061123371124","0.5970061123371124","0.5970061123371124","0.3487909913063049","0.3487909913063049","0.3487909913063049","0.28817746341228484","0.28817746341228484","0.28817746341228484","0.27459006756544113","0.27459006756544113","0.27459006756544113","0.37431358098983764","0.37431358098983764","0.37431358098983764"
"81","0.6156608700752259","0.6156608700752259","0.6156608700752259","0.3587132036685944","0.3587132036685944","0.3587132036685944","0.2811827450990677","0.2811827450990677","0.2811827450990677","0.26788362562656404","0.26788362562656404","0.26788362562656404","0.35162277817726134","0.35162277817726134","0.35162277817726134"
"82","0.6041331171989441","0.6041331171989441","0.6041331171989441","0.3615126758813858","0.3615126758813858","0.3615126758813858","0.2764401435852051","0.2764401435852051","0.2764401435852051","0.2630478024482727","0.2630478024482727","0.2630478024482727","0.33480032086372374","0.33480032086372374","0.33480032086372374"
"83","0.6150281667709351","0.6150281667709351","0.6150281667709351","0.36164589822292326","0.36164589822292326","0.36164589822292326","0.272152940928936","0.272152940928936","0.272152940928936","0.2583408638834953","0.2583408638834953","0.2583408638834953","0.3231316149234772","0.3231316149234772","0.3231316149234772"
"84","0.6219329595565796","0.6219329595565796","0.6219329595565796","0.3633988112211227","0.3633988112211227","0.3633988112211227","0.2688149631023407","0.2688149631023407","0.2688149631023407","0.25501508414745333","0.25501508414745333","0.25501508414745333","0.3201136589050293","0.3201136589050293","0.3201136589050293"
"85","0.6309422373771667","0.6309422373771667","0.6309422373771667","0.364240887761116","0.364240887761116","0.364240887761116","0.26585240960121154","0.26585240960121154","0.26585240960121154","0.25338810682296753","0.25338810682296753","0.25338810682296753","0.3040563613176346","0.3040563613176346","0.3040563613176346"
"86","0.6212013185024261","0.6212013185024261","0.6212013185024261","0.3638691693544388","0.3638691693544388","0.3638691693544388","0.2635603740811348","0.2635603740811348","0.2635603740811348","0.25201440453529356","0.25201440453529356","0.25201440453529356","0.306336498260498","0.306336498260498","0.306336498260498"
"87","0.6418212056159973","0.6418212056159973","0.6418212056159973","0.3644623577594757","0.3644623577594757","0.3644623577594757","0.26156154870986936","0.26156154870986936","0.26156154870986936","0.2515498444437981","0.2515498444437981","0.2515498444437981","0.2940518379211426","0.2940518379211426","0.2940518379211426"
"88","0.6251194059848786","0.6251194059848786","0.6251194059848786","0.3654257029294968","0.3654257029294968","0.3654257029294968","0.26023552268743516","0.26023552268743516","0.26023552268743516","0.251069575548172","0.251069575548172","0.251069575548172","0.2845173507928848","0.2845173507928848","0.2845173507928848"
"89","0.6275123536586762","0.6275123536586762","0.6275123536586762","0.36900233328342436","0.36900233328342436","0.36900233328342436","0.2585412830114365","0.2585412830114365","0.2585412830114365","0.2512040361762047","0.2512040361762047","0.2512040361762047","0.2788773149251938","0.2788773149251938","0.2788773149251938"
"90","0.6360516846179962","0.6360516846179962","0.6360516846179962","0.3653060168027878","0.3653060168027878","0.3653060168027878","0.25756380558013914","0.25756380558013914","0.25756380558013914","0.2509316518902779","0.2509316518902779","0.2509316518902779","0.2793461889028549","0.2793461889028549","0.2793461889028549"
"91","0.6352825939655304","0.6352825939655304","0.6352825939655304","0.35268904864788053","0.35268904864788053","0.35268904864788053","0.2564127668738365","0.2564127668738365","0.2564127668738365","0.25080972760915754","0.25080972760915754","0.25080972760915754","0.27699186503887174","0.27699186503887174","0.27699186503887174"
"92","0.6173166573047638","0.6173166573047638","0.6173166573047638","0.33990987539291384","0.33990987539291384","0.33990987539291384","0.2552945509552956","0.2552945509552956","0.2552945509552956","0.24931174516677856","0.24931174516677856","0.24931174516677856","0.27028217613697053","0.27028217613697053","0.27028217613697053"
"93","0.6328024446964264","0.6328024446964264","0.6328024446964264","0.3355693131685257","0.3355693131685257","0.3355693131685257","0.2547173246741295","0.2547173246741295","0.2547173246741295","0.24562238305807113","0.24562238305807113","0.24562238305807113","0.27212963402271273","0.27212963402271273","0.27212963402271273"
"94","0.6244960963726044","0.6244960963726044","0.6244960963726044","0.3352963447570801","0.3352963447570801","0.3352963447570801","0.2539938807487488","0.2539938807487488","0.2539938807487488","0.2418104588985443","0.2418104588985443","0.2418104588985443","0.26685328781604767","0.26685328781604767","0.26685328781604767"
"95","0.6264944791793823","0.6264944791793823","0.6264944791793823","0.33618650734424593","0.33618650734424593","0.33618650734424593","0.253019018471241","0.253019018471241","0.253019018471241","0.24126918017864227","0.24126918017864227","0.24126918017864227","0.25853557884693146","0.25853557884693146","0.25853557884693146"
"96","0.6354179382324219","0.6354179382324219","0.6354179382324219","0.3365822404623032","0.3365822404623032","0.3365822404623032","0.2525829434394836","0.2525829434394836","0.2525829434394836","0.23437425941228868","0.23437425941228868","0.23437425941228868","0.26641764044761657","0.26641764044761657","0.26641764044761657"
"97","0.6423904836177826","0.6423904836177826","0.6423904836177826","0.3397804766893387","0.3397804766893387","0.3397804766893387","0.25207924097776413","0.25207924097776413","0.25207924097776413","0.2323986679315567","0.2323986679315567","0.2323986679315567","0.26583562791347504","0.26583562791347504","0.26583562791347504"
"98","0.6719256818294526","0.6719256818294526","0.6719256818294526","0.3436098873615265","0.3436098873615265","0.3436098873615265","0.25145615339279176","0.25145615339279176","0.25145615339279176","0.22984605580568312","0.22984605580568312","0.22984605580568312","0.26121470630168914","0.26121470630168914","0.26121470630168914"
"99","0.6619736850261688","0.6619736850261688","0.6619736850261688","0.3428435832262039","0.3428435832262039","0.3428435832262039","0.25042589455842973","0.25042589455842973","0.25042589455842973","0.22726771980524063","0.22726771980524063","0.22726771980524063","0.2509686082601547","0.2509686082601547","0.2509686082601547"
"100","0.6424232840538024","0.6424232840538024","0.6424232840538024","0.3373006284236908","0.3373006284236908","0.3373006284236908","0.24989390522241592","0.24989390522241592","0.24989390522241592","0.22082822620868683","0.22082822620868683","0.22082822620868683","0.2569805920124054","0.2569805920124054","0.2569805920124054"
"101","0.5566383898258209","0.5566383898258209","0.5566383898258209","0.34078707695007326","0.34078707695007326","0.34078707695007326","0.3769139379262924","0.3769139379262924","0.3769139379262924","0.3480661928653717","0.3480661928653717","0.3480661928653717","0.5293578743934632","0.5293578743934632","0.5293578743934632"
"102","0.5259328126907349","0.5259328126907349","0.5259328126907349","0.33925853073596957","0.33925853073596957","0.33925853073596957","0.3310920149087906","0.3310920149087906","0.3310920149087906","0.3153096169233322","0.3153096169233322","0.3153096169233322","0.4502582252025604","0.4502582252025604","0.4502582252025604"
"103","0.5561718463897705","0.5561718463897705","0.5561718463897705","0.34755934178829195","0.34755934178829195","0.34755934178829195","0.3129496157169342","0.3129496157169342","0.3129496157169342","0.29667616486549375","0.29667616486549375","0.29667616486549375","0.40774750113487246","0.40774750113487246","0.40774750113487246"
"104","0.5793089151382447","0.5793089151382447","0.5793089151382447","0.3623445987701416","0.3623445987701416","0.3623445987701416","0.30044910609722136","0.30044910609722136","0.30044910609722136","0.2834648206830025","0.2834648206830025","0.2834648206830025","0.36161361932754515","0.36161361932754515","0.36161361932754515"
"105","0.5981462478637696","0.5981462478637696","0.5981462478637696","0.3546756148338318","0.3546756148338318","0.3546756148338318","0.2913061022758484","0.2913061022758484","0.2913061022758484","0.27506726831197736","0.27506726831197736","0.27506726831197736","0.33171482384204865","0.33171482384204865","0.33171482384204865"
"106","0.5889384388923645","0.5889384388923645","0.5889384388923645","0.35069288313388824","0.35069288313388824","0.35069288313388824","0.28391048312187195","0.28391048312187195","0.28391048312187195","0.26871914267539976","0.26871914267539976","0.26871914267539976","0.31210038959980013","0.31210038959980013","0.31210038959980013"
"107","0.6078633010387421","0.6078633010387421","0.6078633010387421","0.34538833796977997","0.34538833796977997","0.34538833796977997","0.2781120866537094","0.2781120866537094","0.2781120866537094","0.2650550350546837","0.2650550350546837","0.2650550350546837","0.29753109663724897","0.29753109663724897","0.29753109663724897"
"108","0.6112170159816742","0.6112170159816742","0.6112170159816742","0.3424460172653198","0.3424460172653198","0.3424460172653198","0.273848295211792","0.273848295211792","0.273848295211792","0.26188084930181504","0.26188084930181504","0.26188084930181504","0.2903559796512127","0.2903559796512127","0.2903559796512127"
"109","0.6240179479122162","0.6240179479122162","0.6240179479122162","0.34537874460220336","0.34537874460220336","0.34537874460220336","0.2698202610015869","0.2698202610015869","0.2698202610015869","0.2598163723945618","0.2598163723945618","0.2598163723945618","0.2906049910932779","0.2906049910932779","0.2906049910932779"
"110","0.6336868822574615","0.6336868822574615","0.6336868822574615","0.3463824808597565","0.3463824808597565","0.3463824808597565","0.26681860238313676","0.26681860238313676","0.26681860238313676","0.257749642431736","0.257749642431736","0.257749642431736","0.3967573970556259","0.3967573970556259","0.3967573970556259"
"111","0.633659052848816","0.633659052848816","0.633659052848816","0.3518257290124893","0.3518257290124893","0.3518257290124893","0.2641801968216896","0.2641801968216896","0.2641801968216896","0.25815269947052","0.25815269947052","0.25815269947052","0.3145121283829212","0.3145121283829212","0.3145121283829212"
"112","0.6403135895729065","0.6403135895729065","0.6403135895729065","0.3442432045936584","0.3442432045936584","0.3442432045936584","0.26225418150424956","0.26225418150424956","0.26225418150424956","0.2578554630279541","0.2578554630279541","0.2578554630279541","0.2897044256329536","0.2897044256329536","0.2897044256329536"
"113","0.653701514005661","0.653701514005661","0.653701514005661","0.3420585870742798","0.3420585870742798","0.3420585870742798","0.260215562582016","0.260215562582016","0.260215562582016","0.25731833428144457","0.25731833428144457","0.25731833428144457","0.25183946192264556","0.25183946192264556","0.25183946192264556"
"114","0.6632864236831665","0.6632864236831665","0.6632864236831665","0.342142841219902","0.342142841219902","0.342142841219902","0.2588515043258667","0.2588515043258667","0.2588515043258667","0.2566079333424568","0.2566079333424568","0.2566079333424568","0.2536894977092743","0.2536894977092743","0.2536894977092743"
"115","0.6517814815044403","0.6517814815044403","0.6517814815044403","0.3426837682723999","0.3426837682723999","0.3426837682723999","0.25755846351385114","0.25755846351385114","0.25755846351385114","0.25341287553310393","0.25341287553310393","0.25341287553310393","0.22688614968210458","0.22688614968210458","0.22688614968210458"
"116","0.6551287055015564","0.6551287055015564","0.6551287055015564","0.33914180994033816","0.33914180994033816","0.33914180994033816","0.25631506741046906","0.25631506741046906","0.25631506741046906","0.2513022437691689","0.2513022437691689","0.2513022437691689","0.3006874084472656","0.3006874084472656","0.3006874084472656"
"117","0.6502575159072876","0.6502575159072876","0.6502575159072876","0.34703120291233064","0.34703120291233064","0.34703120291233064","0.2554640620946884","0.2554640620946884","0.2554640620946884","0.2468326970934868","0.2468326970934868","0.2468326970934868","0.26842033565044404","0.26842033565044404","0.26842033565044404"
"118","0.6521253287792206","0.6521253287792206","0.6521253287792206","0.37659436762332915","0.37659436762332915","0.37659436762332915","0.2546560078859329","0.2546560078859329","0.2546560078859329","0.24266417920589448","0.24266417920589448","0.24266417920589448","0.27270914912223815","0.27270914912223815","0.27270914912223815"
"119","0.6466409742832184","0.6466409742832184","0.6466409742832184","0.3988057732582092","0.3988057732582092","0.3988057732582092","0.25361885130405426","0.25361885130405426","0.25361885130405426","0.24025185108184816","0.24025185108184816","0.24025185108184816","0.2635468989610672","0.2635468989610672","0.2635468989610672"
"120","0.6505143105983734","0.6505143105983734","0.6505143105983734","0.4036536902189255","0.4036536902189255","0.4036536902189255","0.2528657719492912","0.2528657719492912","0.2528657719492912","0.2331535503268242","0.2331535503268242","0.2331535503268242","0.2540931567549706","0.2540931567549706","0.2540931567549706"
"121","0.6578470230102539","0.6578470230102539","0.6578470230102539","0.3712218403816223","0.3712218403816223","0.3712218403816223","0.25238333493471143","0.25238333493471143","0.25238333493471143","0.22958368360996245","0.22958368360996245","0.22958368360996245","0.2898795157670975","0.2898795157670975","0.2898795157670975"
"122","0.6533130586147309","0.6533130586147309","0.6533130586147309","0.3372640460729599","0.3372640460729599","0.3372640460729599","0.25188452899456026","0.25188452899456026","0.25188452899456026","0.22546885013580323","0.22546885013580323","0.22546885013580323","0.2729233652353287","0.2729233652353287","0.2729233652353287"
"123","0.6483271062374115","0.6483271062374115","0.6483271062374115","0.330364927649498","0.330364927649498","0.330364927649498","0.25120332688093183","0.25120332688093183","0.25120332688093183","0.2267807126045227","0.2267807126045227","0.2267807126045227","0.24094238728284836","0.24094238728284836","0.24094238728284836"
"124","0.6616239726543427","0.6616239726543427","0.6616239726543427","0.32560872137546537","0.32560872137546537","0.32560872137546537","0.2506018951535225","0.2506018951535225","0.2506018951535225","0.2204476535320282","0.2204476535320282","0.2204476535320282","0.2209770768880844","0.2209770768880844","0.2209770768880844"
"125","0.6553032517433166","0.6553032517433166","0.6553032517433166","0.32688087224960327","0.32688087224960327","0.32688087224960327","0.24959973096847535","0.24959973096847535","0.24959973096847535","0.22438886612653733","0.22438886612653733","0.22438886612653733","0.24061945974826812","0.24061945974826812","0.24061945974826812"
"126","0.5571186065673828","0.5571186065673828","0.5571186065673828","0.3298006594181061","0.3298006594181061","0.3298006594181061","0.37631980180740354","0.37631980180740354","0.37631980180740354","0.3456225633621216","0.3456225633621216","0.3456225633621216","0.5178236424922943","0.5178236424922943","0.5178236424922943"
"127","0.5069399863481522","0.5069399863481522","0.5069399863481522","0.33164575695991516","0.33164575695991516","0.33164575695991516","0.3346674144268036","0.3346674144268036","0.3346674144268036","0.31448997259140016","0.31448997259140016","0.31448997259140016","0.44131619930267335","0.44131619930267335","0.44131619930267335"
"128","0.509362667798996","0.509362667798996","0.509362667798996","0.32888794839382174","0.32888794839382174","0.32888794839382174","0.3178719341754913","0.3178719341754913","0.3178719341754913","0.2967691719532013","0.2967691719532013","0.2967691719532013","0.4129986882209778","0.4129986882209778","0.4129986882209778"
"129","0.5573415935039521","0.5573415935039521","0.5573415935039521","0.32668435871601104","0.32668435871601104","0.32668435871601104","0.30332091450691223","0.30332091450691223","0.30332091450691223","0.28551734387874605","0.28551734387874605","0.28551734387874605","0.38213527798652647","0.38213527798652647","0.38213527798652647"
"130","0.5998388469219208","0.5998388469219208","0.5998388469219208","0.32710203230381013","0.32710203230381013","0.32710203230381013","0.29214960634708403","0.29214960634708403","0.29214960634708403","0.2780063360929489","0.2780063360929489","0.2780063360929489","0.35383797287940977","0.35383797287940977","0.35383797287940977"
"131","0.6225657522678375","0.6225657522678375","0.6225657522678375","0.3400488764047623","0.3400488764047623","0.3400488764047623","0.2832769215106964","0.2832769215106964","0.2832769215106964","0.2723426431417465","0.2723426431417465","0.2723426431417465","0.33581155240535737","0.33581155240535737","0.33581155240535737"
"132","0.6242353916168213","0.6242353916168213","0.6242353916168213","0.34572526514530183","0.34572526514530183","0.34572526514530183","0.2769403666257858","0.2769403666257858","0.2769403666257858","0.2692708224058151","0.2692708224058151","0.2692708224058151","0.31970677673816683","0.31970677673816683","0.31970677673816683"
"133","0.6110564529895782","0.6110564529895782","0.6110564529895782","0.35645270347595215","0.35645270347595215","0.35645270347595215","0.2713444173336029","0.2713444173336029","0.2713444173336029","0.26700386106967927","0.26700386106967927","0.26700386106967927","0.30027835369110106","0.30027835369110106","0.30027835369110106"
"134","0.5927290976047516","0.5927290976047516","0.5927290976047516","0.36209926605224607","0.36209926605224607","0.36209926605224607","0.2669510945677757","0.2669510945677757","0.2669510945677757","0.26567509323358535","0.26567509323358535","0.26567509323358535","0.2974864482879639","0.2974864482879639","0.2974864482879639"
"135","0.6102181792259216","0.6102181792259216","0.6102181792259216","0.3615741550922394","0.3615741550922394","0.3615741550922394","0.2635303571820259","0.2635303571820259","0.2635303571820259","0.26561022102832793","0.26561022102832793","0.26561022102832793","0.28837103545665743","0.28837103545665743","0.28837103545665743"
