"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MAX"
"99","0.009361961744725705","0.009361961744725705","0.009361961744725705","0.014708178862929345","0.014708178862929345","0.014708178862929345","0.020011934116482735","0.020011934116482735","0.020011934116482735","0.008759881630539893","0.008759881630539893","0.008759881630539893"
"100","0.010257160291075706","0.010257160291075706","0.010257160291075706","0.014092604257166385","0.014092604257166385","0.014092604257166385","0.02004070281982422","0.02004070281982422","0.02004070281982422","0.008273308649659156","0.008273308649659156","0.008273308649659156"
"101","0.24646397799253464","0.24646397799253464","0.24646397799253464","0.12255166237941012","0.12255166237941012","0.12255166237941012","0.13715446580201388","0.13715446580201388","0.13715446580201388","0.15877062309533357","0.15877062309533357","0.15877062309533357"
"102","0.12425219053868204","0.12425219053868204","0.12425219053868204","0.11389893335799116","0.11389893335799116","0.11389893335799116","0.11499350873753428","0.11499350873753428","0.11499350873753428","0.1252704546088353","0.1252704546088353","0.1252704546088353"
"103","0.06655596700264141","0.06655596700264141","0.06655596700264141","0.08432520909176673","0.08432520909176673","0.08432520909176673","0.10341046713292598","0.10341046713292598","0.10341046713292598","0.1073333568929229","0.1073333568929229","0.1073333568929229"
"104","0.04421159413643181","0.04421159413643181","0.04421159413643181","0.06653568040113896","0.06653568040113896","0.06653568040113896","0.09364200084935874","0.09364200084935874","0.09364200084935874","0.08425272432155907","0.08425272432155907","0.08425272432155907"
"105","0.035637661963701245","0.035637661963701245","0.035637661963701245","0.056234889924526216","0.056234889924526216","0.056234889924526216","0.08525717246695422","0.08525717246695422","0.08525717246695422","0.06093524965457618","0.06093524965457618","0.06093524965457618"
"106","0.030017856806516648","0.030017856806516648","0.030017856806516648","0.04678706862032413","0.04678706862032413","0.04678706862032413","0.0779386295331642","0.0779386295331642","0.0779386295331642","0.04384021982550621","0.04384021982550621","0.04384021982550621"
"107","0.02455908425152302","0.02455908425152302","0.02455908425152302","0.04165225844830275","0.04165225844830275","0.04165225844830275","0.0702174977841787","0.0702174977841787","0.0702174977841787","0.03301554277539253","0.03301554277539253","0.03301554277539253"
"108","0.022379586305469275","0.022379586305469275","0.022379586305469275","0.036087666228413584","0.036087666228413584","0.036087666228413584","0.06041970973834396","0.06041970973834396","0.06041970973834396","0.026489894092082977","0.026489894092082977","0.026489894092082977"
"109","0.021307757310569286","0.021307757310569286","0.021307757310569286","0.032578183375298976","0.032578183375298976","0.032578183375298976","0.052961782999336716","0.052961782999336716","0.052961782999336716","0.02129257595166564","0.02129257595166564","0.02129257595166564"
"110","0.018145424611866474","0.018145424611866474","0.018145424611866474","0.02839534029364586","0.02839534029364586","0.02839534029364586","0.04747098468244076","0.04747098468244076","0.04747098468244076","0.018247298263013363","0.018247298263013363","0.018247298263013363"
"111","0.017404136434197425","0.017404136434197425","0.017404136434197425","0.025931315422058107","0.025931315422058107","0.025931315422058107","0.0420549276471138","0.0420549276471138","0.0420549276471138","0.01632341982796788","0.01632341982796788","0.01632341982796788"
"112","0.016065372843295334","0.016065372843295334","0.016065372843295334","0.02401345260441303","0.02401345260441303","0.02401345260441303","0.03766415819525719","0.03766415819525719","0.03766415819525719","0.014013093691319227","0.014013093691319227","0.014013093691319227"
"113","0.015130779892206191","0.015130779892206191","0.015130779892206191","0.02223347134888172","0.02223347134888172","0.02223347134888172","0.035241716280579566","0.035241716280579566","0.035241716280579566","0.012885494008660316","0.012885494008660316","0.012885494008660316"
"114","0.014290582519024611","0.014290582519024611","0.014290582519024611","0.020478878915309907","0.020478878915309907","0.020478878915309907","0.032409469112753865","0.032409469112753865","0.032409469112753865","0.011985187344253063","0.011985187344253063","0.011985187344253063"
"115","0.015582753904163837","0.015582753904163837","0.015582753904163837","0.01831792585551739","0.01831792585551739","0.01831792585551739","0.029469466134905815","0.029469466134905815","0.029469466134905815","0.011074709743261336","0.011074709743261336","0.011074709743261336"
"116","0.013587060011923313","0.013587060011923313","0.013587060011923313","0.018640895932912828","0.018640895932912828","0.018640895932912828","0.02878380559384823","0.02878380559384823","0.02878380559384823","0.010753566920757294","0.010753566920757294","0.010753566920757294"
"117","0.012902099713683128","0.012902099713683128","0.012902099713683128","0.017306428924202918","0.017306428924202918","0.017306428924202918","0.027548607364296915","0.027548607364296915","0.027548607364296915","0.009530786722898484","0.009530786722898484","0.009530786722898484"
"118","0.01294065549969673","0.01294065549969673","0.01294065549969673","0.016154166013002395","0.016154166013002395","0.016154166013002395","0.026954440996050835","0.026954440996050835","0.026954440996050835","0.009136693626642227","0.009136693626642227","0.009136693626642227"
"119","0.012565129995346069","0.012565129995346069","0.012565129995346069","0.01516202699393034","0.01516202699393034","0.01516202699393034","0.025693245604634284","0.025693245604634284","0.025693245604634284","0.008399689272046089","0.008399689272046089","0.008399689272046089"
"120","0.0132732817158103","0.0132732817158103","0.0132732817158103","0.01450351782143116","0.01450351782143116","0.01450351782143116","0.025434750467538833","0.025434750467538833","0.025434750467538833","0.008217954412102699","0.008217954412102699","0.008217954412102699"
"121","0.011674518696963787","0.011674518696963787","0.011674518696963787","0.014314092602580786","0.014314092602580786","0.014314092602580786","0.025125648826360703","0.025125648826360703","0.025125648826360703","0.007815251499414444","0.007815251499414444","0.007815251499414444"
"122","0.011998682208359241","0.011998682208359241","0.011998682208359241","0.013877304941415787","0.013877304941415787","0.013877304941415787","0.024492239877581597","0.024492239877581597","0.024492239877581597","0.007519258186221123","0.007519258186221123","0.007519258186221123"
"123","0.011324513107538223","0.011324513107538223","0.011324513107538223","0.01264744791202247","0.01264744791202247","0.01264744791202247","0.025163407027721404","0.025163407027721404","0.025163407027721404","0.007366019859910011","0.007366019859910011","0.007366019859910011"
"124","0.011287507601082325","0.011287507601082325","0.011287507601082325","0.01247012197971344","0.01247012197971344","0.01247012197971344","0.024847242534160614","0.024847242534160614","0.024847242534160614","0.0073640189319849015","0.0073640189319849015","0.0073640189319849015"
"125","0.01144841331988573","0.01144841331988573","0.01144841331988573","0.012714189812541007","0.012714189812541007","0.012714189812541007","0.02371829330921173","0.02371829330921173","0.02371829330921173","0.006974416747689247","0.006974416747689247","0.006974416747689247"
"126","0.16140807718038558","0.16140807718038558","0.16140807718038558","0.1252476175499032","0.1252476175499032","0.1252476175499032","0.14152616642415525","0.14152616642415525","0.14152616642415525","0.1586110946163535","0.1586110946163535","0.1586110946163535"
"127","0.09948015140427742","0.09948015140427742","0.09948015140427742","0.11844649004749953","0.11844649004749953","0.11844649004749953","0.12202664421871305","0.12202664421871305","0.12202664421871305","0.12791302339639515","0.12791302339639515","0.12791302339639515"
"128","0.06099021277623251","0.06099021277623251","0.06099021277623251","0.08800656148057896","0.08800656148057896","0.08800656148057896","0.11067594509804621","0.11067594509804621","0.11067594509804621","0.10797976537753129","0.10797976537753129","0.10797976537753129"
"129","0.0430686613637954","0.0430686613637954","0.0430686613637954","0.06828992834780365","0.06828992834780365","0.06828992834780365","0.09951881135348231","0.09951881135348231","0.09951881135348231","0.08464804099116009","0.08464804099116009","0.08464804099116009"
"130","0.03374159282073379","0.03374159282073379","0.03374159282073379","0.05639329332858324","0.05639329332858324","0.05639329332858324","0.08650861114263535","0.08650861114263535","0.08650861114263535","0.0612930522672832","0.0612930522672832","0.0612930522672832"
"131","0.028501311466097832","0.028501311466097832","0.028501311466097832","0.0471894458681345","0.0471894458681345","0.0471894458681345","0.07590914929067366","0.07590914929067366","0.07590914929067366","0.04325919475406408","0.04325919475406408","0.04325919475406408"
"132","0.023285259641706944","0.023285259641706944","0.023285259641706944","0.04118739694356918","0.04118739694356918","0.04118739694356918","0.06505671062506735","0.06505671062506735","0.06505671062506735","0.032953659817576406","0.032953659817576406","0.032953659817576406"
"133","0.02094379372894764","0.02094379372894764","0.02094379372894764","0.03589049220085144","0.03589049220085144","0.03589049220085144","0.0556711745262146","0.0556711745262146","0.0556711745262146","0.027293722480535507","0.027293722480535507","0.027293722480535507"
"134","0.019136439580470323","0.019136439580470323","0.019136439580470323","0.03150408260524273","0.03150408260524273","0.03150408260524273","0.04888585727661848","0.04888585727661848","0.04888585727661848","0.022535824030637742","0.022535824030637742","0.022535824030637742"
"135","0.01679180935025215","0.01679180935025215","0.01679180935025215","0.029029854834079744","0.029029854834079744","0.029029854834079744","0.04305643633008003","0.04305643633008003","0.04305643633008003","0.0192726444453001","0.0192726444453001","0.0192726444453001"
"136","0.016638034507632255","0.016638034507632255","0.016638034507632255","0.025712038576602935","0.025712038576602935","0.025712038576602935","0.037838351652026175","0.037838351652026175","0.037838351652026175","0.016824535578489303","0.016824535578489303","0.016824535578489303"
"137","0.01560656426474452","0.01560656426474452","0.01560656426474452","0.02413709379732609","0.02413709379732609","0.02413709379732609","0.03511259764432907","0.03511259764432907","0.03511259764432907","0.015281304717063904","0.015281304717063904","0.015281304717063904"
"138","0.014253873191773892","0.014253873191773892","0.014253873191773892","0.022623505219817163","0.022623505219817163","0.022623505219817163","0.033425097465515134","0.033425097465515134","0.033425097465515134","0.013816103786230088","0.013816103786230088","0.013816103786230088"
"139","0.013372020348906517","0.013372020348906517","0.013372020348906517","0.020859434977173807","0.020859434977173807","0.020859434977173807","0.030985273346304895","0.030985273346304895","0.030985273346304895","0.013264750093221665","0.013264750093221665","0.013264750093221665"
"140","0.012549862526357173","0.012549862526357173","0.012549862526357173","0.020216021239757537","0.020216021239757537","0.020216021239757537","0.028627718091011046","0.028627718091011046","0.028627718091011046","0.012148786634206772","0.012148786634206772","0.012148786634206772"
"141","0.012357019186019898","0.012357019186019898","0.012357019186019898","0.01859588548541069","0.01859588548541069","0.01859588548541069","0.02785985007882118","0.02785985007882118","0.02785985007882118","0.01157261997461319","0.01157261997461319","0.01157261997461319"
"142","0.012197885867208243","0.012197885867208243","0.012197885867208243","0.01927521139383316","0.01927521139383316","0.01927521139383316","0.026667863726615906","0.026667863726615906","0.026667863726615906","0.011188816875219346","0.011188816875219346","0.011188816875219346"
"143","0.011531505659222603","0.011531505659222603","0.011531505659222603","0.01686642125248909","0.01686642125248909","0.01686642125248909","0.02387209512293339","0.02387209512293339","0.02387209512293339","0.011133821159601211","0.011133821159601211","0.011133821159601211"
"144","0.011001209169626236","0.011001209169626236","0.011001209169626236","0.015838631242513657","0.015838631242513657","0.015838631242513657","0.024213306456804275","0.024213306456804275","0.024213306456804275","0.01032649040222168","0.01032649040222168","0.01032649040222168"
"145","0.010710187405347824","0.010710187405347824","0.010710187405347824","0.015150874033570289","0.015150874033570289","0.015150874033570289","0.024820932671427726","0.024820932671427726","0.024820932671427726","0.010374643206596375","0.010374643206596375","0.010374643206596375"
"146","0.01032751776278019","0.01032751776278019","0.01032751776278019","0.01550383098423481","0.01550383098423481","0.01550383098423481","0.022762018814682962","0.022762018814682962","0.022762018814682962","0.011035658419132233","0.011035658419132233","0.011035658419132233"
"147","0.010193649679422379","0.010193649679422379","0.010193649679422379","0.015103617422282696","0.015103617422282696","0.015103617422282696","0.022585528418421746","0.022585528418421746","0.022585528418421746","0.0088225457072258","0.0088225457072258","0.0088225457072258"
"148","0.009859499782323837","0.009859499782323837","0.009859499782323837","0.014266979843378068","0.014266979843378068","0.014266979843378068","0.02136428438127041","0.02136428438127041","0.02136428438127041","0.00956009805202484","0.00956009805202484","0.00956009805202484"
"149","0.009591501131653786","0.009591501131653786","0.009591501131653786","0.013156873136758805","0.013156873136758805","0.013156873136758805","0.02138938955962658","0.02138938955962658","0.02138938955962658","0.008393491357564927","0.008393491357564927","0.008393491357564927"
"150","0.009198532626032829","0.009198532626032829","0.009198532626032829","0.013296773545444012","0.013296773545444012","0.013296773545444012","0.019647460132837295","0.019647460132837295","0.019647460132837295","0.008362533748149872","0.008362533748149872","0.008362533748149872"
"151","0.15623744239099324","0.15623744239099324","0.15623744239099324","0.12417810183251277","0.12417810183251277","0.12417810183251277","0.13569739792495966","0.13569739792495966","0.13569739792495966","0.16111774098128082","0.16111774098128082","0.16111774098128082"
"152","0.0935867357807001","0.0935867357807001","0.0935867357807001","0.11904492558911443","0.11904492558911443","0.11904492558911443","0.11579457715153695","0.11579457715153695","0.11579457715153695","0.13336650111712514","0.13336650111712514","0.13336650111712514"
"153","0.05944221395533532","0.05944221395533532","0.05944221395533532","0.08992798374034465","0.08992798374034465","0.08992798374034465","0.10864892603829503","0.10864892603829503","0.10864892603829503","0.11351644843118265","0.11351644843118265","0.11351644843118265"
"154","0.040302670808887345","0.040302670808887345","0.040302670808887345","0.06984879263676703","0.06984879263676703","0.06984879263676703","0.10078656501194928","0.10078656501194928","0.10078656501194928","0.08475106157624396","0.08475106157624396","0.08475106157624396"
"155","0.029721899181604384","0.029721899181604384","0.029721899181604384","0.057576995976269245","0.057576995976269245","0.057576995976269245","0.08892403098754585","0.08892403098754585","0.08892403098754585","0.06251079716486857","0.06251079716486857","0.06251079716486857"
"156","0.024266378954052925","0.024266378954052925","0.024266378954052925","0.04962617717683315","0.04962617717683315","0.04962617717683315","0.07781356059014798","0.07781356059014798","0.07781356059014798","0.045209721140563486","0.045209721140563486","0.045209721140563486"
"157","0.019849598705768585","0.019849598705768585","0.019849598705768585","0.0432499347999692","0.0432499347999692","0.0432499347999692","0.06730883616954088","0.06730883616954088","0.06730883616954088","0.03535822704434395","0.03535822704434395","0.03535822704434395"
"158","0.017466973662376404","0.017466973662376404","0.017466973662376404","0.037333951145410535","0.037333951145410535","0.037333951145410535","0.059130830727517604","0.059130830727517604","0.059130830727517604","0.027857548296451567","0.027857548296451567","0.027857548296451567"
"159","0.015761616080999373","0.015761616080999373","0.015761616080999373","0.03378658406436443","0.03378658406436443","0.03378658406436443","0.05233076836913824","0.05233076836913824","0.05233076836913824","0.023491339385509492","0.023491339385509492","0.023491339385509492"
"160","0.014205861799418927","0.014205861799418927","0.014205861799418927","0.02989423856139183","0.02989423856139183","0.02989423856139183","0.046341704204678535","0.046341704204678535","0.046341704204678535","0.020859590470790862","0.020859590470790862","0.020859590470790862"
"161","0.01356152020394802","0.01356152020394802","0.01356152020394802","0.026896600499749183","0.026896600499749183","0.026896600499749183","0.04069016680121422","0.04069016680121422","0.04069016680121422","0.01818578042089939","0.01818578042089939","0.01818578042089939"
